graph wizard parameter,value,visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,X 0,X Err. 0,X Lower 0,X Upper 0,Y 0,Y Err. 0,Y Lower 0,Y Upper 0,BGRA 0,X 1,X Err. 1,X Lower 1,X Upper 1,Y 1,Y Err. 1,Y Lower 1,Y Upper 1,BGRA 1,X 2,X Err. 2,X Lower 2,X Upper 2,Y 2,Y Err. 2,Y Lower 2,Y Upper 2,BGRA 2,X 3,X Err. 3,X Lower 3,X Upper 3,Y 3,Y Err. 3,Y Lower 3,Y Upper 3,BGRA 3,X 4,X Err. 4,X Lower 4,X Upper 4,Y 4,Y Err. 4,Y Lower 4,Y Upper 4,BGRA 4,X 5,X Err. 5,X Lower 5,X Upper 5,Y 5,Y Err. 5,Y Lower 5,Y Upper 5,BGRA 5,X 6,X Err. 6,X Lower 6,X Upper 6,Y 6,Y Err. 6,Y Lower 6,Y Upper 6,BGRA 6,X 7,X Err. 7,X Lower 7,X Upper 7,Y 7,Y Err. 7,Y Lower 7,Y Upper 7,BGRA 7,X 8,X Err. 8,X Lower 8,X Upper 8,Y 8,Y Err. 8,Y Lower 8,Y Upper 8,BGRA 8,X 9,X Err. 9,X Lower 9,X Upper 9,Y 9,Y Err. 9,Y Lower 9,Y Upper 9,BGRA 9,X 10,X Err. 10,X Lower 10,X Upper 10,Y 10,Y Err. 10,Y Lower 10,Y Upper 10,BGRA 10,X 11,X Err. 11,X Lower 11,X Upper 11,Y 11,Y Err. 11,Y Lower 11,Y Upper 11,BGRA 11,X 12,X Err. 12,X Lower 12,X Upper 12,Y 12,Y Err. 12,Y Lower 12,Y Upper 12,BGRA 12
plot_unknown1,,,,,,,,,,5.263157894736842,,,,-0.8521223683683795,,-1.3434797540987267,-0.33352867728474955,,6.263157894736842,,,,0.9235097213409003,,-0.1321004017965952,1.779100134405845,,7.263157894736842,,,,2.7523465853068636,,1.3411044437097583,3.890479074065654,,8.263157894736842,,,,-1.3278373214437633,,-2.9780636118911783,1.0553034071506984,,9.263157894736842,,,,-4.822063049816948,,-7.7817409719831305,-2.9868144843338804,,10.263157894736842,,,,1.173117790783373,,-1.6699483996502211,4.041323841530373,,11.263157894736842,,,,6.944515432485825,,2.992290284710843,11.139293952178157,,12.263157894736842,,,,-0.4413328517898881,,-4.118455286051334,3.6801721523213575,,13.263157894736842,,,,-8.998904663524545,,-13.345931862481917,-4.521378355966648,,14.263157894736842,,,,-0.8629057885341241,,-6.233472201216312,2.212685594993548,,15.263157894736842,,,,10.864374265694602,,4.857404541121979,17.019083799068486,,16.263157894736842,,,,2.712247891897329,,-2.040251142280616,8.295415689185905,,17.263157894736842,,,,-12.424025251387894,,-17.658638185880754,-7.09139441925333,
plot_group_style,None,,,,,,,,,5.789473684210526,,,,-0.4738975258547864,,-0.8866411154370079,0.07148197649747443,,6.789473684210526,,,,1.6897038992965003,,0.6338163288680695,3.134250663578645,,7.789473684210526,,,,1.7802673540140805,,0.6586026112747152,3.343351860270141,,8.789473684210526,,,,-3.043591449677476,,-5.513340245799452,-1.4126385750837454,,9.789473684210526,,,,-3.505350112114964,,-5.2956426610335345,0.07221121643749107,,10.789473684210526,,,,3.9702863958044183,,1.1007363198903815,6.082328553842599,,11.789473684210526,,,,5.562799705697577,,2.0025403202350196,10.376445348338518,,12.789473684210526,,,,-4.394293743848262,,-8.004568444897407,-1.1664483631488958,,13.789473684210526,,,,-7.851561146360459,,-12.167445555730728,-1.5829549683516797,,14.789473684210526,,,,4.258650592662772,,-0.15130479279635878,9.96140455228794,,15.789473684210526,,,,10.259091568990371,,4.255433727257122,17.514901368804075,,16.789473684210527,,,,-3.5270365019376477,,-9.032824409424276,1.95439345292306,,17.789473684210527,,,,-12.664948445212081,,-19.4822655078574,-3.8939800030127216,
plot_use_automatic_legends,True,,,,,,,,,6.315789473684211,,,,0.03259839026803528,,-0.42173934622314513,0.4260641005524217,,7.315789473684211,,,,1.998541536186565,,1.027577008774489,2.995302202249461,,8.31578947368421,,,,0.3263185362554237,,-1.3839286190108078,1.1129303494599827,,9.31578947368421,,,,-3.935528778754438,,-5.572687448201401,-1.1197881467338169,,10.31578947368421,,,,-1.2398349593218758,,-3.8224975683529765,2.1228375791021845,,11.31578947368421,,,,5.69280727480633,,2.456764923556649,8.240956536967621,,12.31578947368421,,,,2.67538654097509,,-1.2690378445874382,6.098963294379799,,13.31578947368421,,,,-7.157839740226321,,-10.57817852690711,-4.565200355203869,,14.31578947368421,,,,-4.5790151902607334,,-8.97891312955046,0.7751227477485239,,15.31578947368421,,,,8.227506962054127,,3.123099866003274,13.901402812245598,,16.315789473684212,,,,6.87695392366374,,1.0750861280962691,13.232473404428218,,17.315789473684212,,,,-8.811648769248146,,-13.540387393004035,-4.016049544787514,,18.315789473684212,,,,-9.477817163878116,,-15.543188561533901,-3.769221822914811,
,,,,,,,,,,6.842105263157895,,,,0.5302708154682747,,0.03757131645784441,0.7925752392814035,,7.842105263157895,,,,1.7664287470601854,,0.5368351177012496,2.5125781241107696,,8.842105263157894,,,,-1.2159557668675496,,-2.641892325539042,-0.10514810565208832,,9.842105263157894,,,,-3.7622263162534804,,-5.768544218031387,-2.65833724175513,,10.842105263157894,,,,1.3612695406483457,,-0.722577580101474,3.181927890184811,,11.842105263157894,,,,5.874441229630484,,2.7345699472962988,7.343166449741503,,12.842105263157894,,,,-0.9361804443683236,,-5.261357795761886,3.669337899898342,,13.842105263157894,,,,-7.983954671638304,,-12.081622493152134,-4.062446394309677,,14.842105263157894,,,,-0.0670553050246226,,-3.7559525368629205,2.9378420347265832,,15.842105263157894,,,,9.96940266258251,,6.440959697639784,16.771273390945673,,16.842105263157894,,,,1.6334133065481766,,-5.289161595083871,4.495622869405483,,17.842105263157894,,,,-11.711189188250996,,-18.49281163209566,-5.734344193005167,,18.842105263157894,,,,-3.7253005054212447,,-10.893728916782091,2.6079989040647837,
,,,,,,,,,,7.368421052631579,,,,0.8844134624088179,,0.41104525637354344,1.3426640044896794,,8.368421052631579,,,,1.0561921031385741,,-0.1507980367629898,2.2536028820433396,,9.368421052631579,,,,-2.429104165827808,,-3.746089379985656,-0.870291678725249,,10.368421052631579,,,,-2.570592289610532,,-4.752510191720343,-0.5530749065800679,,11.368421052631579,,,,3.593915680057291,,0.9114575624039002,6.502913324531537,,12.368421052631579,,,,4.466024926184435,,1.7949708614642015,8.226174514563496,,13.368421052631579,,,,-4.294349038415049,,-7.307512385046032,-0.48119311182602903,,14.368421052631579,,,,-6.6490318649206674,,-10.496197220806382,-2.138366276214497,,15.368421052631579,,,,4.463054613704913,,0.24365928431972456,7.5263144989970066,,16.36842105263158,,,,9.012854262847759,,3.3880604315228107,13.575465395502064,,17.36842105263158,,,,-4.052247530757669,,-9.212235680429547,1.8969042986623643,,18.36842105263158,,,,-11.440831626233289,,-17.654670431583227,-6.402428104611966,,19.36842105263158,,,,3.0355529120965343,,-3.1973847002218307,11.55085612904368,
,,,,,,,,,,7.894736842105263,,,,0.999169621451985,,0.519190081094441,1.5179314977444625,,8.894736842105264,,,,0.06007320067846315,,-1.0074013028304536,0.7670707246854178,,9.894736842105264,,,,-2.984760634022304,,-4.562245063985122,-1.6919670269054072,,10.894736842105264,,,,-0.6831693744200104,,-2.3204191852667764,0.7265485648800621,,11.894736842105264,,,,4.853787332174973,,1.9842442881467592,7.081789294907346,,12.894736842105264,,,,1.8487780617137024,,-1.0360350033972454,4.66256322497067,,13.894736842105264,,,,-6.490155029667673,,-10.68387763004262,-3.214531276806206,,14.894736842105264,,,,-3.5143983417628606,,-7.4347784353943,1.1855080943787573,,15.894736842105264,,,,7.785137953599831,,4.012397318602012,13.500565723692748,,16.894736842105264,,,,5.616773201502863,,0.4649388218108119,13.451765394377107,,17.894736842105264,,,,-8.641076008867143,,-13.890797660977736,-2.741145962163711,,18.894736842105264,,,,-8.07375446638202,,-13.198961158821314,-1.0923184059700026,,19.894736842105264,,,,8.97476534229345,,1.9317103316816993,16.047187897078647,
,,,,,,,,,,8.421052631578947,,,,0.8434779451109167,,0.433122689500373,1.4911128267982432,,9.421052631578947,,,,-0.9523058709654151,,-2.073845605405546,0.09782139183572622,,10.421052631578947,,,,-2.7325241926642043,,-4.448553978953648,-2.169147912086919,,11.421052631578947,,,,1.3891687689218573,,-0.34076105267669426,2.7904990652060646,,12.421052631578947,,,,4.799871766167923,,1.9244801623328869,7.6835775075245065,,13.421052631578947,,,,-1.2688823603367048,,-3.808528780183275,1.7566145882870219,,14.421052631578947,,,,-6.929253909938462,,-10.689942830292985,-5.0785681731055625,,15.421052631578947,,,,0.5714865042949391,,-2.973494793263035,4.622041970417105,,16.421052631578945,,,,8.999997792584985,,3.8927515022036467,14.800583763637908,,17.421052631578945,,,,0.7003855559934707,,-4.7725466384768715,6.465917737794612,,18.421052631578945,,,,-10.89100201054551,,-16.852958263288595,-6.734867457943536,,19.421052631578945,,,,-2.52133322482849,,-8.786631680865229,4.510358207233056,,20.421052631578945,,,,12.48475473788935,,5.628358496363981,21.250694392910216,
,,,,,,,,,,8.947368421052632,,,,0.45947990361225544,,-0.052829592213692614,1.1037654854663848,,9.947368421052632,,,,-1.7069218402323172,,-2.669212160320884,-1.1772426699634633,,10.947368421052632,,,,-1.7406683341673261,,-3.137947981665605,-0.37013644294036896,,11.947368421052632,,,,3.0854969951564244,,1.27421267129338,5.510737081321453,,12.947368421052632,,,,3.446762448257555,,0.8965200167432136,5.871123515547517,,13.947368421052632,,,,-4.043091099767285,,-7.326057107377654,-1.4371329407568534,,14.947368421052632,,,,-5.49279364535923,,-9.189078414937788,-3.252705211828567,,15.947368421052632,,,,4.5026856145982395,,-0.052329983002302294,7.4221622843473885,,16.94736842105263,,,,7.778804864142737,,3.7619166418274026,11.875426888494562,,17.94736842105263,,,,-4.405577266228748,,-9.935418629482614,1.7994964105226985,,18.94736842105263,,,,-10.193032223882081,,-15.225142446697209,-4.204995543385359,,19.94736842105263,,,,3.7135438263265534,,-3.3143005261303164,10.658098744942114,,20.94736842105263,,,,12.615463156889342,,5.712787378658465,18.85110284988822,
,,,,,,,,,,9.473684210526315,,,,-0.04888675625363447,,-0.5301026941545804,0.40463402565741124,,10.473684210526315,,,,-1.999520843661061,,-3.1084837327236063,-1.3182854953966843,,11.473684210526315,,,,-0.2776612587095804,,-2.078984389603641,1.9607639975417135,,12.473684210526315,,,,3.9466657394483944,,1.6674517479740572,6.230794536139428,,13.473684210526315,,,,1.1607089903319046,,-1.3695919222041,3.5605076682321397,,14.473684210526315,,,,-5.722945874948694,,-8.553273142553415,-2.962769046201556,,15.473684210526315,,,,-2.5695846649403866,,-6.793825598608635,0.9275652530073559,,16.473684210526315,,,,7.215131120169022,,3.1989374361813354,13.312878680926346,,17.473684210526315,,,,4.45210262855542,,0.7809863116802531,8.798599498563666,,18.473684210526315,,,,-8.319071052474754,,-12.900518336427112,-0.30891298955714275,,19.473684210526315,,,,-6.736087943033486,,-12.46575829304428,-2.5445502488846916,,20.473684210526315,,,,8.943266329272813,,3.470774771804476,17.435311131824474,,21.473684210526315,,,,9.331511412190332,,3.830581700555481,15.610059045265558,
,,,,,,,,,,10.0,,,,-0.5440211108893698,,-1.0952668552474734,-0.08029744095841004,,11.0,,,,-1.750904349376857,,-2.920380793537092,-0.7036576527682674,,12.0,,,,1.2605011104799226,,-0.17074742082177663,2.080245179869593,,13.0,,,,3.739580222098732,,1.8052401048423474,5.09370097771114,,14.0,,,,-1.4395165833253265,,-3.8893488830484375,1.0626072876436985,,15.0,,,,-5.8537560328089455,,-9.733102670561747,-4.421306110385539,,16.0,,,,1.0491404676406664,,-2.811302109250095,5.55074359122113,,17.0,,,,7.974638354230394,,2.8444438354686294,9.283116313731654,,18.0,,,,-0.07966178361363488,,-4.414423061429398,4.26906769654607,,19.0,,,,-9.980820279793964,,-14.045392504982697,-6.406271592690331,,20.0,,,,-1.4558692510755034,,-5.935583296380828,5.590386470778439,,21.0,,,,11.752291717247004,,4.839587962763467,15.776230930084367,,22.0,,,,3.5217752480022977,,-4.585142483970713,9.68926627978242,
