graph wizard parameter,value,visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,X 0,X Err. 0,X Lower 0,X Upper 0,Y 0,Y Err. 0,Y Lower 0,Y Upper 0,BGRA 0,X 1,X Err. 1,X Lower 1,X Upper 1,Y 1,Y Err. 1,Y Lower 1,Y Upper 1,BGRA 1,X 2,X Err. 2,X Lower 2,X Upper 2,Y 2,Y Err. 2,Y Lower 2,Y Upper 2,BGRA 2,X 3,X Err. 3,X Lower 3,X Upper 3,Y 3,Y Err. 3,Y Lower 3,Y Upper 3,BGRA 3,X 4,X Err. 4,X Lower 4,X Upper 4,Y 4,Y Err. 4,Y Lower 4,Y Upper 4,BGRA 4,X 5,X Err. 5,X Lower 5,X Upper 5,Y 5,Y Err. 5,Y Lower 5,Y Upper 5,BGRA 5,X 6,X Err. 6,X Lower 6,X Upper 6,Y 6,Y Err. 6,Y Lower 6,Y Upper 6,BGRA 6,X 7,X Err. 7,X Lower 7,X Upper 7,Y 7,Y Err. 7,Y Lower 7,Y Upper 7,BGRA 7,X 8,X Err. 8,X Lower 8,X Upper 8,Y 8,Y Err. 8,Y Lower 8,Y Upper 8,BGRA 8,X 9,X Err. 9,X Lower 9,X Upper 9,Y 9,Y Err. 9,Y Lower 9,Y Upper 9,BGRA 9,X 10,X Err. 10,X Lower 10,X Upper 10,Y 10,Y Err. 10,Y Lower 10,Y Upper 10,BGRA 10,X 11,X Err. 11,X Lower 11,X Upper 11,Y 11,Y Err. 11,Y Lower 11,Y Upper 11,BGRA 11,X 12,X Err. 12,X Lower 12,X Upper 12,Y 12,Y Err. 12,Y Lower 12,Y Upper 12,BGRA 12
plot_unknown1,NONE_STR,ymin,-3.956054749990199,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,,,,,6.958625190413323,,,,,,,,,8.002475393344774,,,,,,,,,21.037282590650285,,,,,,,,,23.46418723609948,,,,,,,,,28.155008356803556,,,,,,,,,45.34826538492099,,,,,,,,,27.537710204058484,,,,,,,,,31.831464125358792,,,,,,,,,28.534975563698012,,,,,,,,,41.08401351823718,,,,,,,,,85.52379711798422,,,,,,,,,69.7698473046374,,,,,,,,,55.50253420050221,,,,
plot_group_style,NONE_STR,ymax,110.89737321609599,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,,,,,5.644474598764522,,,,,,,,,13.441541688140969,,,,,,,,,15.993814205176427,,,,,,,,,13.313280329455766,,,,,,,,,20.575918211290677,,,,,,,,,39.090074168817154,,,,,,,,,36.60941920820636,,,,,,,,,37.41070861064101,,,,,,,,,41.88464733374631,,,,,,,,,79.7701914588281,,,,,,,,,66.33617058156989,,,,,,,,,36.478657208304824,,,,,,,,,42.33580268008562,,,,
plot_use_automatic_legends,True,,,,,,,,,,,,,5.840222805469661,,,,,,,,,7.928920030405838,,,,,,,,,15.895061443513129,,,,,,,,,12.481777702752172,,,,,,,,,30.637088972281294,,,,,,,,,29.2423838040394,,,,,,,,,46.07756427005555,,,,,,,,,39.19531581384328,,,,,,,,,37.43999430182279,,,,,,,,,68.4903918895959,,,,,,,,,76.19029402071129,,,,,,,,,73.95548973517128,,,,,,,,,103.47225056363435,,,,
,,,,,,,,,,,,,,7.627983191463305,,,,,,,,,13.008447521659813,,,,,,,,,11.396224486203037,,,,,,,,,28.41245268591751,,,,,,,,,19.34795658187703,,,,,,,,,30.741733340039545,,,,,,,,,22.631901773127378,,,,,,,,,58.24206094883701,,,,,,,,,36.77389707659131,,,,,,,,,68.7197593654067,,,,,,,,,50.633422125644536,,,,,,,,,45.93856023775678,,,,,,,,,97.25001273607924,,,,
,,,,,,,,,,,,,,3.3551802909894346,,,,,,,,,8.93228105869234,,,,,,,,,10.858041901667125,,,,,,,,,19.302752940019992,,,,,,,,,32.47014591595959,,,,,,,,,27.616102893989172,,,,,,,,,34.88007262724713,,,,,,,,,29.782420692145696,,,,,,,,,36.122537087283355,,,,,,,,,78.374757267837,,,,,,,,,69.9647585246679,,,,,,,,,91.79164802176314,,,,,,,,,75.38577419259012,,,,
,,,,,,,,,,,,,,3.4356464985077038,,,,,,,,,13.744794542685886,,,,,,,,,9.593054099048686,,,,,,,,,26.441880463876387,,,,,,,,,36.74593305898364,,,,,,,,,39.92793469392011,,,,,,,,,37.5980925564305,,,,,,,,,36.91900666875705,,,,,,,,,53.02620223318455,,,,,,,,,50.909193332454876,,,,,,,,,72.30551990454461,,,,,,,,,94.36815509943514,,,,,,,,,80.0040752047779,,,,
,,,,,,,,,,,,,,3.1010919872016287,,,,,,,,,6.051088387637998,,,,,,,,,20.421293329985566,,,,,,,,,20.021610797366556,,,,,,,,,35.61426748556811,,,,,,,,,29.896233944710545,,,,,,,,,46.92351705239987,,,,,,,,,40.62084054238599,,,,,,,,,68.62434061991956,,,,,,,,,51.53819418614465,,,,,,,,,35.09181191921384,,,,,,,,,63.25801745999355,,,,,,,,,44.31121668845732,,,,
,,,,,,,,,,,,,,7.16309922773969,,,,,,,,,7.128576536317079,,,,,,,,,10.892410511121831,,,,,,,,,23.100593699716953,,,,,,,,,38.87852899673082,,,,,,,,,19.944595275944177,,,,,,,,,49.30861109253827,,,,,,,,,32.70544070987017,,,,,,,,,36.52543634209419,,,,,,,,,64.98434927969842,,,,,,,,,59.351054515296234,,,,,,,,,65.79219993514215,,,,,,,,,49.505948119793516,,,,
,,,,,,,,,,,,,,6.890783754749252,,,,,,,,,7.109536719874466,,,,,,,,,10.040097421678539,,,,,,,,,16.47261601381524,,,,,,,,,32.39863764850647,,,,,,,,,47.42095032137966,,,,,,,,,54.257883607423814,,,,,,,,,26.209583880504105,,,,,,,,,35.128260281525804,,,,,,,,,69.59739433925387,,,,,,,,,55.3719512030959,,,,,,,,,52.40629619920536,,,,,,,,,51.318949869619914,,,,
,,,,,,,,,,,,,,7.3500607412340955,,,,,,,,,8.476682286950302,,,,,,,,,9.959401331930865,,,,,,,,,28.286375368387947,,,,,,,,,32.944102762185224,,,,,,,,,28.65026489943832,,,,,,,,,23.397338851687536,,,,,,,,,32.403083198230256,,,,,,,,,61.231714161200614,,,,,,,,,79.79545776515684,,,,,,,,,52.91610300743144,,,,,,,,,95.22008333357837,,,,,,,,,101.86643152613138,,,,
,,,,,,,,,,,,,,7.89309171116382,,,,,,,,,6.232362992389039,,,,,,,,,11.491850712086482,,,,,,,,,27.185686658651253,,,,,,,,,28.191566260071696,,,,,,,,,30.257843221032918,,,,,,,,,49.089465443229386,,,,,,,,,59.32947415802815,,,,,,,,,55.30153469654092,,,,,,,,,77.4054397944955,,,,,,,,,55.570705818256926,,,,,,,,,43.51824471781263,,,,,,,,,73.53468065455259,,,,
,,,,,,,,,,,,,,6.995792821083618,,,,,,,,,13.27321154235169,,,,,,,,,21.55740448770409,,,,,,,,,27.85620070675189,,,,,,,,,29.270984647527456,,,,,,,,,32.655848995044465,,,,,,,,,25.794358709913855,,,,,,,,,31.18844630552541,,,,,,,,,57.57515891233474,,,,,,,,,52.16707840194175,,,,,,,,,41.38014913327019,,,,,,,,,83.66397833621872,,,,,,,,,76.45539379511169,,,,
,,,,,,,,,,,,,,5.30739681126466,,,,,,,,,9.40034941954627,,,,,,,,,15.398544218442952,,,,,,,,,25.626121461802903,,,,,,,,,20.4158024744782,,,,,,,,,24.201274046568827,,,,,,,,,52.49357328643908,,,,,,,,,35.27610285681041,,,,,,,,,35.943881959011634,,,,,,,,,48.031634402173765,,,,,,,,,72.44273726600372,,,,,,,,,66.66299019258983,,,,,,,,,75.1341601914542,,,,
,,,,,,,,,,,,,,6.902645881432277,,,,,,,,,7.975031563929983,,,,,,,,,12.229515737576651,,,,,,,,,23.06431768147459,,,,,,,,,36.46345783113654,,,,,,,,,34.87942874853913,,,,,,,,,53.99338925152304,,,,,,,,,40.998901472645265,,,,,,,,,42.74600649617999,,,,,,,,,72.6203968713871,,,,,,,,,74.65723057328502,,,,,,,,,87.76247436432772,,,,,,,,,64.39757941664996,,,,
,,,,,,,,,,,,,,3.5913721293446663,,,,,,,,,15.091795928395875,,,,,,,,,19.471418649543804,,,,,,,,,27.361859961483106,,,,,,,,,20.861621511323527,,,,,,,,,35.94657521789852,,,,,,,,,25.609273178555405,,,,,,,,,48.50085656644514,,,,,,,,,27.149265527290726,,,,,,,,,38.546813595127205,,,,,,,,,79.140967231487,,,,,,,,,66.9740774816502,,,,,,,,,44.33415969099729,,,,
,,,,,,,,,,,,,,6.19960510663762,,,,,,,,,15.783469850151286,,,,,,,,,13.379086184488397,,,,,,,,,31.236622656052276,,,,,,,,,24.160102198619857,,,,,,,,,18.610854186713553,,,,,,,,,30.75076217945678,,,,,,,,,37.600623651132565,,,,,,,,,40.57702447104382,,,,,,,,,34.29382855106254,,,,,,,,,38.58716835831001,,,,,,,,,77.79621854216407,,,,,,,,,61.440919783574685,,,,
,,,,,,,,,,,,,,3.716766437045232,,,,,,,,,11.328025441060884,,,,,,,,,13.080375552361188,,,,,,,,,31.0811887982649,,,,,,,,,31.822486582886448,,,,,,,,,41.584295955105546,,,,,,,,,55.03351052001359,,,,,,,,,32.22058797093048,,,,,,,,,38.60986849194243,,,,,,,,,44.78728087051704,,,,,,,,,50.34399865505889,,,,,,,,,45.5672095606668,,,,,,,,,73.79298938172866,,,,
,,,,,,,,,,,,,,7.7233445852479194,,,,,,,,,8.591318493689558,,,,,,,,,19.132018554150243,,,,,,,,,22.969203642867118,,,,,,,,,33.41862022712158,,,,,,,,,44.280143651271686,,,,,,,,,22.119294926627152,,,,,,,,,61.717752582668055,,,,,,,,,27.869446425239055,,,,,,,,,56.63813947171278,,,,,,,,,36.74603674313257,,,,,,,,,42.05317226346554,,,,,,,,,74.36233584109135,,,,
,,,,,,,,,,,,,,5.6092416087503585,,,,,,,,,11.838126188253053,,,,,,,,,21.767917083760327,,,,,,,,,17.068841421848802,,,,,,,,,21.868205404345716,,,,,,,,,18.50343894336991,,,,,,,,,39.26390112572054,,,,,,,,,26.927377008564164,,,,,,,,,38.266122805268786,,,,,,,,,42.87832317827984,,,,,,,,,34.76041805093614,,,,,,,,,75.70108781532763,,,,,,,,,75.28148693270795,,,,
,,,,,,,,,,,,,,5.073309699952618,,,,,,,,,9.256906529336087,,,,,,,,,22.084683623479023,,,,,,,,,16.441648167420112,,,,,,,,,25.4628296818754,,,,,,,,,36.64143203154816,,,,,,,,,48.41707223119874,,,,,,,,,46.54781785579146,,,,,,,,,62.60950983495221,,,,,,,,,33.14464006106366,,,,,,,,,46.62370852530856,,,,,,,,,41.45922776002708,,,,,,,,,60.506801031289456,,,,
,,,,,,,,,,,,,,1.264555612104627,,,,,,,,,4.888899313776309,,,,,,,,,7.68083259943342,,,,,,,,,10.687728639453038,,,,,,,,,13.967008717608612,,,,,,,,,16.98851068992236,,,,,,,,,19.616714730916126,,,,,,,,,22.947086812050557,,,,,,,,,25.408638281136597,,,,,,,,,28.178167956470112,,,,,,,,,31.608080544206533,,,,,,,,,34.389962570159604,,,,,,,,,37.94947848041462,,,,
,,,,,,,,,,,,,,9.774233689434217,,,,,,,,,17.626404526756424,,,,,,,,,25.753115013323107,,,,,,,,,33.69237079162653,,,,,,,,,41.74788292007401,,,,,,,,,49.19596043740046,,,,,,,,,57.29782645151745,,,,,,,,,65.51869820146405,,,,,,,,,73.64772854097326,,,,,,,,,81.0993278086856,,,,,,,,,89.6288603610642,,,,,,,,,97.20951176491559,,,,,,,,,105.67676285400115,,,,
