graph wizard parameter,value,visual parameter,value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,X 0,X Err. 0,X Lower 0,X Upper 0,Y 0,Y Err. 0,Y Lower 0,Y Upper 0,BGRA 0,X 1,X Err. 1,X Lower 1,X Upper 1,Y 1,Y Err. 1,Y Lower 1,Y Upper 1,BGRA 1,X 2,X Err. 2,X Lower 2,X Upper 2,Y 2,Y Err. 2,Y Lower 2,Y Upper 2,BGRA 2,X 3,X Err. 3,X Lower 3,X Upper 3,Y 3,Y Err. 3,Y Lower 3,Y Upper 3,BGRA 3,X 4,X Err. 4,X Lower 4,X Upper 4,Y 4,Y Err. 4,Y Lower 4,Y Upper 4,BGRA 4,X 5,X Err. 5,X Lower 5,X Upper 5,Y 5,Y Err. 5,Y Lower 5,Y Upper 5,BGRA 5,X 6,X Err. 6,X Lower 6,X Upper 6,Y 6,Y Err. 6,Y Lower 6,Y Upper 6,BGRA 6,X 7,X Err. 7,X Lower 7,X Upper 7,Y 7,Y Err. 7,Y Lower 7,Y Upper 7,BGRA 7,X 8,X Err. 8,X Lower 8,X Upper 8,Y 8,Y Err. 8,Y Lower 8,Y Upper 8,BGRA 8,X 9,X Err. 9,X Lower 9,X Upper 9,Y 9,Y Err. 9,Y Lower 9,Y Upper 9,BGRA 9,X 10,X Err. 10,X Lower 10,X Upper 10,Y 10,Y Err. 10,Y Lower 10,Y Upper 10,BGRA 10,X 11,X Err. 11,X Lower 11,X Upper 11,Y 11,Y Err. 11,Y Lower 11,Y Upper 11,BGRA 11,X 12,X Err. 12,X Lower 12,X Upper 12,Y 12,Y Err. 12,Y Lower 12,Y Upper 12,BGRA 12
plot_unknown1,NONE_STR,ymin,NONE_STR,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,6.958625190413323,,,,,,,,,6.9337325682922835,,,,,,,,,11.931891106318002,,,,,,,,,21.605754251792074,,,,,,,,,32.4323677042491,,,,,,,,,30.66720811855794,,,,,,,,,27.852531109688943,,,,,,,,,58.75717553181586,,,,,,,,,28.071972040223017,,,,,,,,,52.91337852572628,,,,,,,,,64.58865539735284,,,,,,,,,51.42387828493593,,,,,,,,,65.6344094686799,,,,,,,,
plot_group_style,NONE_STR,ymax,NONE_STR,,,NONE_STR,NONE_STR,NONE_STR,NONE_STR,5.644474598764522,,,,,,,,,6.796858856114829,,,,,,,,,20.71701518805661,,,,,,,,,19.030693120966557,,,,,,,,,31.537896859103792,,,,,,,,,43.474559939646724,,,,,,,,,32.734370034310885,,,,,,,,,57.31820267266266,,,,,,,,,34.11049778033095,,,,,,,,,63.60430598489643,,,,,,,,,80.26203491393103,,,,,,,,,56.315325984633375,,,,,,,,,91.78589030785179,,,,,,,,
plot_use_automatic_legends,True,,,,,,,,,5.840222805469661,,,,,,,,,11.896137534558644,,,,,,,,,9.58227161750199,,,,,,,,,16.2448462414624,,,,,,,,,21.541821241637933,,,,,,,,,18.1946430570911,,,,,,,,,34.295901337112866,,,,,,,,,43.139119973340186,,,,,,,,,61.116380503482894,,,,,,,,,64.50601480809124,,,,,,,,,40.22629654569755,,,,,,,,,55.743718398661045,,,,,,,,,69.47631443949155,,,,,,,,
,,,,,,,,,,7.627983191463305,,,,,,,,,9.433405382219368,,,,,,,,,21.965886355132547,,,,,,,,,24.78534853519539,,,,,,,,,30.10812823109658,,,,,,,,,29.478582627154914,,,,,,,,,50.961803330232385,,,,,,,,,28.690225794419835,,,,,,,,,51.68240004358924,,,,,,,,,56.34839352763319,,,,,,,,,70.30766864955001,,,,,,,,,92.8527656135013,,,,,,,,,96.14910786148104,,,,,,,,
,,,,,,,,,,3.3551802909894346,,,,,,,,,15.888761485727555,,,,,,,,,19.307248251035375,,,,,,,,,12.155648328574225,,,,,,,,,15.571589867260927,,,,,,,,,45.087173728002554,,,,,,,,,26.059618105627486,,,,,,,,,30.813587753217295,,,,,,,,,33.73451379839708,,,,,,,,,66.39645897101076,,,,,,,,,40.68629692551892,,,,,,,,,68.69597332764037,,,,,,,,,74.3707090027263,,,,,,,,
,,,,,,,,,,3.4356464985077038,,,,,,,,,12.26473206229759,,,,,,,,,22.45976069266692,,,,,,,,,30.908022440029665,,,,,,,,,30.963369703248155,,,,,,,,,44.53263643846314,,,,,,,,,32.30413083516242,,,,,,,,,27.141361285128227,,,,,,,,,40.83939256435486,,,,,,,,,31.72419696041216,,,,,,,,,36.10609915601032,,,,,,,,,50.19110327413692,,,,,,,,,61.544189094683446,,,,,,,,
,,,,,,,,,,3.1010919872016287,,,,,,,,,12.817792797809531,,,,,,,,,17.942256715925787,,,,,,,,,14.455494706086974,,,,,,,,,23.78766588554049,,,,,,,,,39.23438073528071,,,,,,,,,35.543235474587746,,,,,,,,,48.70076428851344,,,,,,,,,31.60785011666571,,,,,,,,,56.84631303330656,,,,,,,,,74.29065733888427,,,,,,,,,87.1124553447697,,,,,,,,,93.58678240539385,,,,,,,,
,,,,,,,,,,7.16309922773969,,,,,,,,,11.522568137371598,,,,,,,,,22.652619716487052,,,,,,,,,23.59613071983763,,,,,,,,,22.016143968234935,,,,,,,,,40.00623466539079,,,,,,,,,28.6172606211364,,,,,,,,,26.298119605831634,,,,,,,,,69.54133620388873,,,,,,,,,59.96240438057626,,,,,,,,,79.3242741709301,,,,,,,,,59.044161605851976,,,,,,,,,80.91623404820157,,,,,,,,
,,,,,,,,,,6.890783754749252,,,,,,,,,8.688600578882593,,,,,,,,,15.675608764608082,,,,,,,,,17.419379430920657,,,,,,,,,15.288862517259613,,,,,,,,,41.50316872631389,,,,,,,,,22.93338589544109,,,,,,,,,29.26667780584086,,,,,,,,,43.804915701650486,,,,,,,,,60.59950459376106,,,,,,,,,85.3632580952557,,,,,,,,,64.5187840197229,,,,,,,,,99.95316929541718,,,,,,,,
,,,,,,,,,,7.3500607412340955,,,,,,,,,9.732593864368466,,,,,,,,,14.866556116504992,,,,,,,,,25.729151516220625,,,,,,,,,15.294437343338219,,,,,,,,,47.26170180014752,,,,,,,,,28.352697798451473,,,,,,,,,44.186323245601535,,,,,,,,,49.819899749293825,,,,,,,,,30.32933761397454,,,,,,,,,38.50259459619487,,,,,,,,,74.35129619118435,,,,,,,,,80.35916477706677,,,,,,,,
,,,,,,,,,,7.89309171116382,,,,,,,,,8.229280989962561,,,,,,,,,17.71360460257232,,,,,,,,,27.72702598139212,,,,,,,,,15.564976425948217,,,,,,,,,28.765783190630763,,,,,,,,,51.91328988827463,,,,,,,,,27.69557089623021,,,,,,,,,40.310627319908164,,,,,,,,,55.22327265138726,,,,,,,,,67.27407018622367,,,,,,,,,83.12690260214342,,,,,,,,,76.7386742015245,,,,,,,,
,,,,,,,,,,6.995792821083618,,,,,,,,,7.86442600356727,,,,,,,,,14.852243070775458,,,,,,,,,22.148954797485594,,,,,,,,,26.360751703605644,,,,,,,,,39.50952146723825,,,,,,,,,27.289890517334733,,,,,,,,,51.76153416714307,,,,,,,,,32.74148422157393,,,,,,,,,49.036748202733165,,,,,,,,,65.50301896611296,,,,,,,,,58.14270470925431,,,,,,,,,103.63938290575638,,,,,,,,
,,,,,,,,,,5.30739681126466,,,,,,,,,9.906480934536411,,,,,,,,,12.629210883401033,,,,,,,,,17.337794193724637,,,,,,,,,39.810955817134726,,,,,,,,,30.67645410655825,,,,,,,,,30.866589999709113,,,,,,,,,60.57710140885386,,,,,,,,,29.263488580507268,,,,,,,,,56.850770573668164,,,,,,,,,62.430328385958745,,,,,,,,,48.55242853542329,,,,,,,,,90.11955041759907,,,,,,,,
,,,,,,,,,,6.902645881432277,,,,,,,,,7.931624056368242,,,,,,,,,19.802529177300173,,,,,,,,,31.870079083522622,,,,,,,,,29.848394393305483,,,,,,,,,24.784571887292497,,,,,,,,,35.874038788564604,,,,,,,,,41.98806374324931,,,,,,,,,41.43181777013608,,,,,,,,,38.056695737882805,,,,,,,,,81.17383933050642,,,,,,,,,62.69107644558035,,,,,,,,,89.24505297790631,,,,,,,,
,,,,,,,,,,3.5913721293446663,,,,,,,,,12.109109313551226,,,,,,,,,16.43534623402867,,,,,,,,,16.36757430173421,,,,,,,,,28.555296256797554,,,,,,,,,33.898248010990855,,,,,,,,,42.438249495639496,,,,,,,,,55.18852875966539,,,,,,,,,65.79751918329973,,,,,,,,,35.839824745313734,,,,,,,,,46.75121556156621,,,,,,,,,46.76889697172633,,,,,,,,,62.00861805537306,,,,,,,,
,,,,,,,,,,6.19960510663762,,,,,,,,,14.82808447266879,,,,,,,,,15.932919753743708,,,,,,,,,27.578606622550282,,,,,,,,,18.70912667412965,,,,,,,,,28.039420472020378,,,,,,,,,32.900545694741,,,,,,,,,31.06282617814367,,,,,,,,,29.34883504876595,,,,,,,,,77.87865038397277,,,,,,,,,36.70014685596055,,,,,,,,,55.01080296946222,,,,,,,,,76.3861985692834,,,,,,,,
,,,,,,,,,,3.716766437045232,,,,,,,,,12.223388243205818,,,,,,,,,16.300987309462865,,,,,,,,,19.30212584618088,,,,,,,,,25.053268410926226,,,,,,,,,22.00946493033839,,,,,,,,,28.193014474564166,,,,,,,,,57.68338132715761,,,,,,,,,53.47903331993093,,,,,,,,,31.450009792551914,,,,,,,,,35.80308373610512,,,,,,,,,69.62571327757597,,,,,,,,,56.47705430539814,,,,,,,,
,,,,,,,,,,7.7233445852479194,,,,,,,,,8.531189442045696,,,,,,,,,13.27236228547724,,,,,,,,,25.987650545964325,,,,,,,,,18.162930855213133,,,,,,,,,36.069321889242836,,,,,,,,,54.00303350983455,,,,,,,,,52.43415758461592,,,,,,,,,36.137651882479204,,,,,,,,,50.85403128100525,,,,,,,,,33.779733690171035,,,,,,,,,82.57510199130991,,,,,,,,,42.976459009251485,,,,,,,,
,,,,,,,,,,5.6092416087503585,,,,,,,,,7.799303067281322,,,,,,,,,19.00302249948977,,,,,,,,,27.986130933182732,,,,,,,,,18.238558618312528,,,,,,,,,39.17824664135554,,,,,,,,,23.561454882493642,,,,,,,,,49.771968757355125,,,,,,,,,35.98002999654534,,,,,,,,,31.139791041539397,,,,,,,,,37.999246707469794,,,,,,,,,77.53488307517087,,,,,,,,,90.60148004827397,,,,,,,,
,,,,,,,,,,5.073309699952618,,,,,,,,,14.164044696180772,,,,,,,,,18.032903080415057,,,,,,,,,30.35404161847034,,,,,,,,,38.48091542317089,,,,,,,,,41.80339854112117,,,,,,,,,40.72934062381752,,,,,,,,,32.56024525269308,,,,,,,,,70.91405782427942,,,,,,,,,67.46370561448825,,,,,,,,,64.80453379481827,,,,,,,,,54.98715416176266,,,,,,,,,97.14219518999363,,,,,,,,
,,,,,,,,,,1.264555612104627,,,,,,,,,4.225371620678857,,,,,,,,,7.583390751278679,,,,,,,,,10.814724554117856,,,,,,,,,13.160456694431272,,,,,,,,,16.93341688573073,,,,,,,,,19.947086812050557,,,,,,,,,22.115783243437154,,,,,,,,,25.753455393578374,,,,,,,,,28.5916301016929,,,,,,,,,31.28257296401179,,,,,,,,,34.738629063817314,,,,,,,,,37.557479244185885,,,,,,,,
,,,,,,,,,,9.774233689434217,,,,,,,,,17.51685714000403,,,,,,,,,25.946181319530815,,,,,,,,,33.795207984631844,,,,,,,,,41.39726708460507,,,,,,,,,49.75932479339534,,,,,,,,,57.51869820146404,,,,,,,,,65.13655962252797,,,,,,,,,73.77562531711688,,,,,,,,,81.62838600877919,,,,,,,,,89.40170890279491,,,,,,,,,97.96496246551592,,,,,,,,,105.29870685218704,,,,,,,,
